10-1,10-2,10-3,10-4,10-5,10-6,10-7,10-8,10-9,10-10,10-11,10-12,10-13,10-14,10-15,10-16,10-17,10-18,10-19,10-20,10-21,10-22,10-23,10-24,10-25,10-26,10-27,10-28,10-29,10-30,10-31,10-32,10-33,10-34,10-35,10-36,10-37,10-38,10-39,10-40,10-41,10-42,10-43,10-44,10-45,10-46,10-47,10-48,10-49,10-50,10-51,10-52,10-53,10-54,10-55,10-56,10-57,10-58,10-59,10-60,10-61,10-62,10-63,10-64,10-65,10-66,10-67,10-68,10-69,10-70,10-71,10-72,10-73,10-74,10-75,10-76,10-77,10-78,10-79,10-80,10-81,10-82,10-83,10-84,10-85,10-86,10-87,10-88,10-89,10-90,10-91,10-92,10-93,10-94,10-95,10-96,10-97,10-98,10-99,20-1,20-2,20-3,20-4,20-5,20-6,20-7,20-8,20-9,20-10,20-11,20-12,20-13,20-14,20-15,20-16,20-17,20-18,20-19,20-20,20-21,20-22,20-23,20-24,20-25,20-26,20-27,20-28,20-29,20-30,20-31,20-32,20-33,20-34,20-35,20-36,20-37,20-38,20-39,20-40,20-41,20-42,20-43,20-44,20-45,20-46,20-47,20-48,20-49,20-50,20-51,20-52,20-53,20-54,20-55,20-56,20-57,20-58,20-59,20-60,20-61,20-62,20-63,20-64,20-65,20-66,20-67,20-68,20-69,20-70,20-71,20-72,20-73,20-74,20-75,20-76,20-77,20-78,20-79,20-80,20-81,20-82,20-83,20-84,20-85,20-86,20-87,20-88,20-89,20-90,20-91,20-92,20-93,20-94,20-95,20-96,20-97,20-98,20-99,30-1,30-2,30-3,30-4,30-5,30-6,30-7,30-8,30-9,30-10,30-11,30-12,30-13,30-14,30-15,30-16,30-17,30-18,30-19,30-20,30-21,30-22,30-23,30-24,30-25,30-26,30-27,30-28,30-29,30-30,30-31,30-32,30-33,30-34,30-35,30-36,30-37,30-38,30-39,30-40,30-41,30-42,30-43,30-44,30-45,30-46,30-47,30-48,30-49,30-50,30-51,30-52,30-53,30-54,30-55,30-56,30-57,30-58,30-59,30-60,30-61,30-62,30-63,30-64,30-65,30-66,30-67,30-68,30-69,30-70,30-71,30-72,30-73,30-74,30-75,30-76,30-77,30-78,30-79,30-80,30-81,30-82,30-83,30-84,30-85,30-86,30-87,30-88,30-89,30-90,30-91,30-92,30-93,30-94,30-95,30-96,30-97,30-98,30-99,40-1,40-2,40-3,40-4,40-5,40-6,40-7,40-8,40-9,40-10,40-11,40-12,40-13,40-14,40-15,40-16,40-17,40-18,40-19,40-20,40-21,40-22,40-23,40-24,40-25,40-26,40-27,40-28,40-29,40-30,40-31,40-32,40-33,40-34,40-35,40-36,40-37,40-38,40-39,40-40,40-41,40-42,40-43,40-44,40-45,40-46,40-47,40-48,40-49,40-50,40-51,40-52,40-53,40-54,40-55,40-56,40-57,40-58,40-59,40-60,40-61,40-62,40-63,40-64,40-65,40-66,40-67,40-68,40-69,40-70,40-71,40-72,40-73,40-74,40-75,40-76,40-77,40-78,40-79,40-80,40-81,40-82,40-83,40-84,40-85,40-86,40-87,40-88,40-89,40-90,40-91,40-92,40-93,40-94,40-95,40-96,40-97,40-98,40-99,50-1,50-2,50-3,50-4,50-5,50-6,50-7,50-8,50-9,50-10,50-11,50-12,50-13,50-14,50-15,50-16,50-17,50-18,50-19,50-20,50-21,50-22,50-23,50-24,50-25,50-26,50-27,50-28,50-29,50-30,50-31,50-32,50-33,50-34,50-35,50-36,50-37,50-38,50-39,50-40,50-41,50-42,50-43,50-44,50-45,50-46,50-47,50-48,50-49,50-50,50-51,50-52,50-53,50-54,50-55,50-56,50-57,50-58,50-59,50-60,50-61,50-62,50-63,50-64,50-65,50-66,50-67,50-68,50-69,50-70,50-71,50-72,50-73,50-74,50-75,50-76,50-77,50-78,50-79,50-80,50-81,50-82,50-83,50-84,50-85,50-86,50-87,50-88,50-89,50-90,50-91,50-92,50-93,50-94,50-95,50-96,50-97,50-98,50-99
0.12,0.11,0.14,0.1,-0.09,0.27,0.01,0.08,0.04,0.12,0.06,0.18,0.21,0.09,0.1,0.1,0.04,0.16,0.1,0.15,0.1,0.17,0.05,0.1,0.05,0.13,0.15,0.04,0.14,0.07,0.07,0.02,0.04,0.04,0.04,0.05,0.1,0.06,0.14,0.13,0.08,0.13,0.08,0.1,0.05,0.13,0.08,0.05,0.12,0.05,0.06,0.07,0.11,0.12,0.08,0.08,0.08,0.11,0.06,0.04,0.13,0.05,0.09,0.13,0.08,0.05,0.07,0.04,0.09,0.11,0.12,0.13,0.13,0.09,0.09,0.09,0.12,0.05,0.07,0.07,0.07,0.07,0.09,0.12,0.11,0.09,0.09,0.05,0.06,0.12,0.06,0.1,0.1,0.08,0.06,0.07,0.04,0.07,0.12,0.18,0.11,0.14,0.05,0.04,0.22,-0.02,0.21,0.22,0.06,0.17,0.09,0.03,0.03,-0.0,0.19,0.13,0.16,0.17,0.1,0.05,0.1,0.1,0.11,0.11,0.14,0.07,0.07,0.07,0.07,0.06,0.07,0.13,0.14,0.07,0.04,0.08,0.14,0.06,0.1,0.1,0.05,0.05,0.07,0.12,0.06,0.05,0.04,0.13,0.11,0.05,0.12,0.05,0.04,0.15,0.1,0.06,0.12,0.12,0.11,0.09,0.1,0.06,0.11,0.08,0.03,0.07,0.13,0.02,0.04,0.06,0.08,0.05,0.07,0.11,0.07,0.06,0.12,0.05,0.12,0.14,0.06,0.08,0.08,0.04,0.07,0.13,0.11,0.06,0.03,0.03,0.08,0.11,0.04,0.05,0.13,0.12,0.07,0.06,0.16,0.11,0.14,0.05,0.19,0.09,0.13,0.1,0.16,0.08,0.1,0.13,0.08,0.1,0.09,0.05,0.11,0.09,0.1,0.09,0.11,0.1,0.05,0.06,0.08,0.12,0.07,0.12,0.11,0.07,0.12,0.07,0.06,0.07,0.08,0.08,0.06,0.05,0.1,0.09,0.06,0.08,0.08,0.09,0.12,0.07,0.07,0.1,0.08,0.06,0.11,0.07,0.06,0.1,0.08,0.08,0.1,0.13,0.08,0.1,0.09,0.08,0.1,0.13,0.11,0.11,0.11,0.05,0.06,0.1,0.1,0.09,0.11,0.1,0.06,0.13,0.07,0.08,0.07,0.06,0.09,0.08,0.1,0.11,0.1,0.1,0.09,0.07,0.1,0.11,0.07,0.1,0.08,0.07,0.1,0.07,0.1,0.07,0.05,0.13,0.1,0.08,0.07,0.12,0.12,0.02,0.13,0.12,0.21,0.05,0.2,0.04,0.1,0.15,0.09,0.01,0.1,0.11,0.08,0.05,0.09,0.12,0.12,0.07,0.06,0.1,0.1,0.1,0.08,0.1,0.09,0.1,0.1,0.1,0.06,0.1,0.11,0.09,0.09,0.06,0.07,0.06,0.09,0.09,0.1,0.07,0.09,0.11,0.06,0.13,0.09,0.13,0.07,0.11,0.1,0.07,0.12,0.08,0.1,0.05,0.07,0.13,0.08,0.1,0.13,0.06,0.11,0.1,0.07,0.08,0.06,0.11,0.06,0.07,0.12,0.09,0.1,0.08,0.05,0.08,0.1,0.06,0.08,0.08,0.05,0.09,0.04,0.15,0.1,0.09,0.08,0.07,0.05,0.08,0.14,0.03,0.08,0.08,0.11,0.08,0.08,0.13,0.21,0.22,0.1,0.04,0.11,0.11,-0.02,0.02,0.1,0.1,0.1,0.09,0.1,0.03,0.13,0.12,0.07,0.15,0.1,0.05,0.1,0.12,0.08,0.15,0.13,0.06,0.11,0.04,0.11,0.07,0.04,0.14,0.12,0.04,0.05,0.09,0.07,0.07,0.06,0.13,0.11,0.08,0.12,0.13,0.06,0.06,0.07,0.08,0.1,0.07,0.08,0.03,0.06,0.14,0.09,0.12,0.08,0.11,0.13,0.1,0.1,0.07,0.08,0.09,0.1,0.1,0.09,0.05,0.11,0.07,0.08,0.11,0.1,0.11,0.11,0.05,0.1,0.1,0.04,0.09,0.07,0.04,0.09,0.05,0.03,0.06,0.09,0.07,0.07,0.13,0.07,0.07,0.08,0.04,0.1
0.12,0.11,0.13,0.1,-0.12,0.26,-0.02,0.07,0.04,0.13,0.06,0.19,0.19,0.09,0.1,0.1,0.06,0.16,0.13,0.12,0.08,0.14,0.07,0.15,0.03,0.12,0.15,0.06,0.14,0.08,0.06,0.08,0.09,0.06,0.04,0.05,0.1,0.07,0.1,0.13,0.1,0.14,0.08,0.1,0.05,0.13,0.06,0.05,0.13,0.04,0.05,0.08,0.1,0.11,0.06,0.06,0.08,0.11,0.04,0.06,0.13,0.04,0.1,0.13,0.08,0.04,0.08,0.04,0.12,0.12,0.08,0.13,0.12,0.08,0.11,0.08,0.13,0.08,0.05,0.07,0.06,0.07,0.08,0.09,0.1,0.1,0.09,0.07,0.07,0.1,0.08,0.07,0.05,0.1,0.09,0.05,0.05,0.08,0.09,0.19,0.1,0.15,0.06,0.03,0.25,-0.0,0.21,0.19,0.05,0.19,0.08,0.04,0.03,0.01,0.2,0.13,0.15,0.17,0.14,0.04,0.12,0.07,0.11,0.09,0.14,0.07,0.08,0.07,0.1,0.04,0.1,0.12,0.13,0.05,0.05,0.09,0.14,0.05,0.08,0.1,0.04,0.06,0.07,0.1,0.05,0.06,0.05,0.13,0.12,0.09,0.11,0.05,0.04,0.12,0.14,0.09,0.12,0.1,0.1,0.08,0.12,0.06,0.09,0.08,0.04,0.05,0.13,0.07,0.06,0.05,0.1,0.03,0.06,0.09,0.04,0.08,0.12,0.04,0.09,0.15,0.08,0.12,0.1,0.06,0.08,0.14,0.1,0.06,0.04,0.03,0.05,0.11,0.07,0.04,0.13,0.14,0.04,0.08,0.14,0.14,0.14,0.06,0.17,0.07,0.13,0.11,0.15,0.03,0.12,0.15,0.11,0.11,0.11,0.04,0.08,0.09,0.1,0.08,0.1,0.09,0.03,0.11,0.09,0.09,0.09,0.09,0.1,0.05,0.1,0.04,0.07,0.1,0.11,0.08,0.06,0.06,0.08,0.08,0.09,0.09,0.05,0.06,0.12,0.05,0.09,0.07,0.11,0.08,0.07,0.08,0.1,0.1,0.08,0.07,0.07,0.11,0.08,0.09,0.11,0.07,0.09,0.1,0.11,0.09,0.09,0.05,0.08,0.1,0.1,0.09,0.09,0.09,0.05,0.12,0.12,0.08,0.1,0.08,0.11,0.05,0.1,0.08,0.08,0.11,0.11,0.06,0.12,0.11,0.06,0.11,0.08,0.1,0.06,0.1,0.08,0.08,0.08,0.13,0.09,0.05,0.12,0.11,0.09,0.09,0.14,0.1,0.16,0.05,0.19,0.01,0.1,0.15,0.07,0.05,0.12,0.12,0.11,0.05,0.1,0.13,0.12,0.09,0.08,0.08,0.08,0.1,0.11,0.09,0.12,0.07,0.1,0.06,0.11,0.12,0.12,0.07,0.05,0.08,0.09,0.06,0.08,0.08,0.13,0.05,0.07,0.13,0.11,0.11,0.1,0.1,0.04,0.09,0.07,0.05,0.1,0.08,0.08,0.08,0.06,0.1,0.1,0.1,0.14,0.04,0.1,0.1,0.06,0.14,0.12,0.12,0.09,0.06,0.08,0.07,0.08,0.11,0.07,0.08,0.09,0.11,0.1,0.05,0.04,0.06,0.06,0.14,0.08,0.1,0.07,0.08,0.08,0.11,0.11,0.04,0.06,0.09,0.12,0.07,0.09,0.13,0.25,0.24,0.04,0.08,0.11,0.15,-0.01,0.04,0.09,0.1,0.1,0.1,0.12,0.02,0.14,0.13,0.05,0.15,0.1,0.04,0.09,0.14,0.09,0.13,0.15,0.05,0.12,0.06,0.09,0.09,0.04,0.13,0.12,0.04,0.07,0.12,0.07,0.07,0.04,0.13,0.12,0.12,0.1,0.14,0.05,0.04,0.07,0.09,0.11,0.07,0.1,0.08,0.05,0.13,0.05,0.13,0.07,0.12,0.11,0.08,0.07,0.11,0.04,0.05,0.13,0.11,0.09,0.05,0.13,0.07,0.08,0.09,0.11,0.13,0.13,0.06,0.1,0.12,0.03,0.09,0.06,0.07,0.08,0.05,0.02,0.05,0.09,0.04,0.1,0.13,0.08,0.05,0.08,0.06,0.08
0.13,0.13,0.12,0.09,-0.13,0.23,-0.06,0.08,0.04,0.14,0.09,0.15,0.18,0.1,0.1,0.1,0.05,0.16,0.11,0.15,0.11,0.14,0.06,0.12,0.03,0.12,0.18,0.08,0.11,0.09,0.06,0.09,0.12,0.06,0.04,0.05,0.09,0.1,0.09,0.14,0.12,0.16,0.06,0.1,0.05,0.13,0.05,0.05,0.12,0.04,0.05,0.11,0.09,0.06,0.04,0.05,0.06,0.11,0.04,0.06,0.12,0.02,0.12,0.14,0.11,0.05,0.12,0.07,0.1,0.12,0.08,0.12,0.12,0.1,0.13,0.08,0.13,0.1,0.05,0.07,0.05,0.09,0.08,0.08,0.12,0.1,0.09,0.08,0.11,0.12,0.1,0.08,0.05,0.1,0.1,0.08,0.05,0.07,0.08,0.18,0.1,0.13,0.06,0.04,0.24,0.08,0.2,0.19,0.06,0.19,0.06,0.03,0.04,-0.0,0.21,0.12,0.15,0.16,0.16,0.03,0.12,0.06,0.1,0.07,0.14,0.06,0.09,0.08,0.11,0.06,0.12,0.13,0.14,0.05,0.03,0.1,0.13,0.09,0.05,0.11,0.04,0.08,0.07,0.08,0.04,0.1,0.04,0.1,0.12,0.09,0.12,0.05,0.09,0.12,0.1,0.08,0.11,0.07,0.11,0.04,0.07,0.05,0.1,0.06,0.05,0.05,0.12,0.11,0.09,0.06,0.07,0.04,0.07,0.06,0.06,0.12,0.11,0.04,0.08,0.08,0.07,0.09,0.11,0.08,0.12,0.15,0.12,0.04,0.04,0.06,0.02,0.11,0.08,0.04,0.12,0.14,0.05,0.1,0.13,0.09,0.14,0.11,0.13,0.05,0.15,0.07,0.12,0.04,0.12,0.15,0.14,0.13,0.1,0.08,0.09,0.1,0.11,0.1,0.1,0.11,0.05,0.1,0.11,0.08,0.08,0.04,0.08,0.06,0.06,0.08,0.12,0.12,0.1,0.07,0.06,0.07,0.07,0.07,0.1,0.1,0.09,0.07,0.09,0.07,0.1,0.1,0.1,0.12,0.05,0.08,0.12,0.07,0.1,0.08,0.04,0.09,0.09,0.06,0.09,0.08,0.1,0.06,0.06,0.07,0.06,0.08,0.08,0.06,0.09,0.09,0.08,0.1,0.09,0.12,0.09,0.11,0.07,0.09,0.1,0.06,0.1,0.05,0.1,0.11,0.08,0.12,0.1,0.12,0.1,0.09,0.1,0.09,0.06,0.12,0.08,0.08,0.09,0.12,0.09,0.06,0.14,0.14,0.08,0.11,0.15,0.1,0.12,0.04,0.14,0.02,0.09,0.16,0.01,0.11,0.15,0.15,0.13,0.08,0.1,0.12,0.11,0.07,0.08,0.07,0.04,0.09,0.13,0.09,0.12,0.06,0.1,0.06,0.11,0.08,0.14,0.07,0.05,0.11,0.1,0.04,0.05,0.07,0.09,0.04,0.11,0.09,0.11,0.08,0.08,0.1,0.05,0.08,0.06,0.04,0.1,0.05,0.07,0.09,0.07,0.06,0.14,0.08,0.1,0.04,0.09,0.07,0.06,0.12,0.11,0.13,0.13,0.08,0.07,0.09,0.08,0.15,0.09,0.09,0.08,0.09,0.09,0.07,0.06,0.08,0.1,0.1,0.08,0.09,0.1,0.08,0.11,0.1,0.06,0.09,0.05,0.07,0.12,0.04,0.09,0.11,0.27,0.23,0.02,0.11,0.11,0.16,-0.02,0.05,0.1,0.1,0.09,0.13,0.12,0.03,0.15,0.1,0.06,0.15,0.1,0.04,0.06,0.1,0.1,0.1,0.12,0.04,0.14,0.06,0.11,0.11,0.04,0.1,0.12,0.05,0.05,0.1,0.07,0.07,0.05,0.12,0.13,0.09,0.09,0.13,0.05,0.05,0.07,0.1,0.09,0.07,0.1,0.09,0.04,0.11,0.09,0.11,0.06,0.12,0.1,0.08,0.08,0.13,0.03,0.09,0.08,0.13,0.08,0.03,0.12,0.04,0.08,0.08,0.1,0.13,0.1,0.05,0.09,0.13,0.04,0.12,0.05,0.05,0.08,0.08,0.02,0.05,0.07,0.03,0.09,0.12,0.09,0.04,0.07,0.1,0.1
0.14,0.14,0.1,0.06,-0.12,0.2,-0.04,0.07,0.04,0.14,0.13,0.09,0.16,0.09,0.1,0.09,0.04,0.18,0.09,0.15,0.1,0.16,0.04,0.1,0.04,0.11,0.13,0.09,0.09,0.1,0.06,0.08,0.06,0.09,0.05,0.05,0.08,0.1,0.14,0.14,0.11,0.1,0.06,0.1,0.03,0.13,0.06,0.02,0.07,0.05,0.05,0.1,0.08,0.06,0.05,0.06,0.05,0.09,0.04,0.06,0.11,0.06,0.12,0.16,0.09,0.08,0.14,0.06,0.08,0.09,0.09,0.1,0.1,0.12,0.13,0.08,0.13,0.08,0.06,0.06,0.05,0.08,0.09,0.07,0.13,0.1,0.05,0.06,0.1,0.15,0.06,0.08,0.11,0.11,0.1,0.11,0.05,0.1,0.11,0.17,0.11,0.16,0.08,0.04,0.19,0.13,0.15,0.18,0.06,0.19,0.1,0.04,0.03,-0.01,0.16,0.12,0.16,0.16,0.15,0.01,0.1,0.07,0.09,0.1,0.14,0.08,0.1,0.08,0.08,0.09,0.11,0.15,0.16,0.07,0.07,0.13,0.12,0.12,0.06,0.13,0.06,0.07,0.11,0.1,0.03,0.09,0.07,0.08,0.14,0.05,0.13,0.08,0.08,0.14,0.07,0.05,0.13,0.12,0.13,0.06,0.07,0.04,0.13,0.04,0.04,0.06,0.11,0.06,0.09,0.07,0.04,0.03,0.08,0.1,0.1,0.09,0.11,0.08,0.11,0.06,0.05,0.06,0.1,0.08,0.09,0.09,0.13,0.05,0.09,0.06,0.03,0.09,0.11,0.05,0.07,0.09,0.1,0.12,0.14,0.08,0.1,0.13,0.08,0.05,0.15,0.04,0.1,0.1,0.07,0.16,0.15,0.12,0.08,0.11,0.12,0.12,0.08,0.11,0.11,0.15,0.08,0.08,0.1,0.1,0.04,0.05,0.08,0.11,0.09,0.1,0.11,0.11,0.08,0.07,0.1,0.05,0.06,0.07,0.08,0.1,0.11,0.09,0.08,0.09,0.08,0.08,0.09,0.1,0.08,0.07,0.08,0.09,0.1,0.11,0.06,0.09,0.11,0.06,0.07,0.09,0.1,0.08,0.07,0.08,0.07,0.08,0.06,0.07,0.09,0.1,0.1,0.11,0.11,0.15,0.06,0.08,0.05,0.07,0.08,0.07,0.1,0.07,0.11,0.12,0.05,0.1,0.06,0.07,0.13,0.1,0.1,0.06,0.11,0.09,0.09,0.05,0.06,0.14,0.1,0.08,0.16,0.18,0.07,0.12,0.15,0.12,0.14,0.0,0.14,0.04,0.11,0.16,-0.0,0.14,0.12,0.14,0.14,0.08,0.13,0.08,0.11,0.04,0.04,0.06,0.05,0.07,0.13,0.08,0.12,0.06,0.13,0.07,0.07,0.07,0.15,0.1,0.07,0.1,0.09,0.08,0.08,0.08,0.07,0.06,0.12,0.07,0.08,0.09,0.09,0.08,0.08,0.1,0.08,0.05,0.1,0.06,0.06,0.06,0.1,0.05,0.13,0.09,0.09,0.06,0.07,0.08,0.06,0.09,0.09,0.08,0.12,0.11,0.08,0.11,0.1,0.15,0.05,0.07,0.11,0.04,0.08,0.08,0.1,0.11,0.08,0.06,0.1,0.1,0.11,0.07,0.09,0.09,0.1,0.1,0.04,0.07,0.13,0.02,0.1,0.09,0.27,0.21,0.02,0.1,0.11,0.15,-0.03,0.04,0.1,0.09,0.1,0.12,0.1,0.03,0.16,0.1,0.11,0.14,0.08,0.05,0.07,0.08,0.1,0.1,0.11,0.04,0.14,0.05,0.13,0.12,0.04,0.1,0.14,0.08,0.04,0.06,0.09,0.08,0.07,0.1,0.13,0.05,0.1,0.12,0.05,0.1,0.09,0.08,0.1,0.06,0.08,0.07,0.04,0.11,0.09,0.08,0.09,0.11,0.12,0.09,0.1,0.12,0.05,0.11,0.05,0.09,0.09,0.04,0.12,0.04,0.07,0.1,0.09,0.12,0.09,0.03,0.08,0.13,0.04,0.13,0.06,0.03,0.08,0.09,0.03,0.04,0.09,0.03,0.08,0.12,0.08,0.07,0.05,0.07,0.13
0.16,0.13,0.08,0.06,-0.11,0.15,-0.01,0.05,0.04,0.13,0.15,0.09,0.15,0.1,0.1,0.1,0.05,0.18,0.15,0.14,0.08,0.16,0.03,0.11,0.05,0.1,0.1,0.09,0.12,0.11,0.06,0.09,0.04,0.06,0.05,0.06,0.09,0.06,0.14,0.12,0.11,0.06,0.1,0.11,0.07,0.12,0.05,0.07,0.07,0.08,0.07,0.08,0.07,0.09,0.07,0.09,0.05,0.09,0.05,0.04,0.08,0.09,0.13,0.11,0.04,0.1,0.11,0.04,0.09,0.1,0.09,0.09,0.09,0.12,0.13,0.08,0.12,0.05,0.06,0.04,0.06,0.07,0.09,0.08,0.14,0.1,0.06,0.05,0.06,0.14,0.03,0.09,0.1,0.11,0.11,0.07,0.06,0.07,0.12,0.14,0.12,0.15,0.09,0.08,0.18,0.14,0.14,0.15,0.04,0.18,0.13,0.04,0.01,-0.0,0.16,0.11,0.1,0.17,0.13,0.01,0.1,0.11,0.08,0.13,0.16,0.09,0.08,0.07,0.07,0.05,0.06,0.16,0.12,0.09,0.09,0.09,0.13,0.08,0.11,0.08,0.11,0.05,0.09,0.12,0.09,0.04,0.12,0.1,0.11,0.04,0.12,0.09,0.03,0.1,0.1,0.08,0.08,0.12,0.12,0.11,0.11,0.08,0.09,0.06,0.02,0.09,0.07,0.03,0.06,0.1,0.05,0.09,0.07,0.12,0.1,0.05,0.08,0.07,0.09,0.12,0.04,0.1,0.1,0.04,0.07,0.06,0.12,0.1,0.08,0.05,0.08,0.09,0.07,0.06,0.07,0.06,0.09,0.08,0.12,0.13,0.1,0.09,0.06,0.09,0.11,0.08,0.11,0.11,0.06,0.17,0.11,0.08,0.07,0.08,0.12,0.13,0.05,0.12,0.12,0.13,0.07,0.09,0.07,0.11,0.04,0.11,0.11,0.1,0.13,0.08,0.06,0.06,0.08,0.09,0.07,0.04,0.05,0.06,0.06,0.07,0.06,0.06,0.1,0.09,0.06,0.08,0.08,0.07,0.1,0.04,0.05,0.1,0.07,0.08,0.08,0.1,0.08,0.08,0.09,0.08,0.12,0.11,0.11,0.1,0.08,0.06,0.04,0.12,0.09,0.12,0.12,0.09,0.08,0.16,0.09,0.06,0.08,0.06,0.1,0.08,0.08,0.11,0.12,0.12,0.06,0.06,0.07,0.04,0.09,0.1,0.07,0.05,0.12,0.08,0.1,0.07,0.07,0.13,0.13,0.11,0.16,0.22,0.1,0.16,0.1,0.16,0.16,-0.0,0.16,0.1,0.1,0.14,0.0,0.15,0.1,0.12,0.13,0.07,0.12,0.07,0.12,0.04,0.03,0.05,0.1,0.09,0.11,0.08,0.13,0.07,0.12,0.09,0.07,0.09,0.1,0.11,0.04,0.1,0.08,0.06,0.1,0.07,0.1,0.05,0.12,0.1,0.09,0.11,0.08,0.09,0.11,0.08,0.07,0.08,0.07,0.1,0.08,0.03,0.11,0.07,0.11,0.1,0.07,0.07,0.07,0.11,0.1,0.1,0.1,0.06,0.1,0.11,0.09,0.12,0.11,0.09,0.04,0.07,0.11,0.07,0.13,0.06,0.1,0.12,0.06,0.06,0.1,0.1,0.1,0.08,0.07,0.07,0.14,0.07,0.07,0.09,0.15,-0.0,0.11,0.05,0.27,0.17,0.0,0.07,0.12,0.12,-0.03,0.02,0.1,0.09,0.1,0.13,0.09,0.03,0.17,0.11,0.12,0.11,0.06,0.07,0.1,0.12,0.08,0.1,0.11,0.04,0.13,0.05,0.13,0.13,0.01,0.09,0.14,0.09,0.04,0.08,0.12,0.1,0.06,0.1,0.14,0.06,0.09,0.12,0.06,0.07,0.1,0.06,0.12,0.06,0.11,0.05,0.05,0.12,0.06,0.13,0.11,0.1,0.14,0.07,0.11,0.11,0.06,0.1,0.08,0.08,0.11,0.08,0.09,0.04,0.08,0.08,0.09,0.13,0.09,0.04,0.07,0.13,0.05,0.11,0.08,0.03,0.08,0.1,0.05,0.04,0.1,0.04,0.09,0.11,0.05,0.1,0.07,0.04,0.12
0.15,0.13,0.07,0.07,-0.1,0.11,-0.02,0.01,0.07,0.14,0.17,0.11,0.14,0.1,0.09,0.1,0.07,0.18,0.17,0.16,0.1,0.17,0.03,0.15,0.05,0.08,0.12,0.1,0.12,0.13,0.05,0.14,0.1,0.06,0.04,0.05,0.06,0.07,0.13,0.12,0.07,0.09,0.12,0.13,0.1,0.13,0.06,0.1,0.1,0.08,0.08,0.07,0.07,0.08,0.08,0.07,0.04,0.12,0.09,0.05,0.09,0.07,0.13,0.06,0.07,0.07,0.1,0.04,0.13,0.16,0.09,0.13,0.09,0.12,0.12,0.07,0.13,0.07,0.07,0.05,0.09,0.08,0.08,0.07,0.13,0.11,0.1,0.08,0.06,0.13,0.05,0.08,0.09,0.1,0.12,0.04,0.07,0.04,0.1,0.11,0.12,0.12,0.13,0.13,0.16,0.14,0.17,0.15,0.05,0.19,0.08,0.03,0.05,-0.01,0.19,0.1,0.07,0.15,0.15,0.08,0.09,0.12,0.12,0.11,0.11,0.06,0.05,0.08,0.1,0.03,0.08,0.11,0.07,0.11,0.07,0.06,0.13,0.07,0.11,0.06,0.08,0.06,0.04,0.1,0.08,0.06,0.08,0.13,0.09,0.07,0.08,0.04,0.04,0.06,0.12,0.13,0.07,0.09,0.06,0.09,0.1,0.11,0.07,0.1,0.07,0.07,0.11,0.07,0.04,0.1,0.09,0.1,0.08,0.09,0.05,0.1,0.1,0.05,0.06,0.13,0.07,0.13,0.12,0.05,0.08,0.12,0.05,0.1,0.04,0.04,0.09,0.12,0.04,0.05,0.1,0.1,0.06,0.05,0.11,0.15,0.15,0.05,0.1,0.11,0.1,0.11,0.14,0.08,0.11,0.17,0.09,0.1,0.07,0.07,0.1,0.13,0.06,0.08,0.1,0.08,0.07,0.11,0.07,0.1,0.11,0.11,0.12,0.06,0.12,0.05,0.08,0.08,0.1,0.12,0.08,0.04,0.04,0.08,0.07,0.08,0.07,0.05,0.11,0.07,0.08,0.1,0.1,0.09,0.09,0.08,0.1,0.09,0.07,0.06,0.08,0.08,0.07,0.1,0.09,0.06,0.11,0.09,0.13,0.1,0.09,0.07,0.08,0.11,0.1,0.12,0.1,0.09,0.06,0.1,0.12,0.08,0.12,0.05,0.09,0.09,0.09,0.11,0.09,0.11,0.11,0.07,0.09,0.07,0.06,0.1,0.06,0.07,0.07,0.08,0.1,0.09,0.08,0.13,0.13,0.14,0.16,0.21,0.12,0.18,0.05,0.15,0.13,-0.01,0.14,0.13,0.1,0.1,0.04,0.17,0.11,0.12,0.12,0.06,0.1,0.09,0.15,0.07,0.06,0.06,0.08,0.09,0.11,0.07,0.13,0.08,0.08,0.09,0.1,0.1,0.09,0.11,0.02,0.11,0.09,0.03,0.06,0.07,0.09,0.07,0.12,0.13,0.12,0.09,0.07,0.1,0.09,0.07,0.05,0.05,0.09,0.09,0.1,0.06,0.12,0.05,0.13,0.07,0.1,0.02,0.08,0.09,0.1,0.13,0.1,0.11,0.07,0.08,0.08,0.08,0.11,0.06,0.07,0.1,0.08,0.1,0.11,0.06,0.09,0.1,0.08,0.08,0.09,0.06,0.07,0.1,0.09,0.11,0.13,0.09,0.09,0.11,0.14,0.0,0.13,0.01,0.28,0.13,-0.01,0.08,0.1,0.15,-0.04,0.01,0.1,0.09,0.09,0.1,0.07,0.03,0.17,0.1,0.11,0.1,0.05,0.07,0.09,0.12,0.09,0.09,0.14,0.01,0.1,0.04,0.13,0.13,0.06,0.1,0.14,0.09,0.04,0.11,0.11,0.08,0.06,0.09,0.13,0.07,0.09,0.12,0.05,0.04,0.1,0.05,0.13,0.05,0.13,0.07,0.05,0.13,0.04,0.14,0.09,0.09,0.14,0.05,0.1,0.12,0.06,0.07,0.09,0.1,0.12,0.1,0.09,0.04,0.08,0.06,0.1,0.13,0.1,0.04,0.08,0.12,0.07,0.09,0.1,0.04,0.08,0.09,0.05,0.04,0.08,0.04,0.09,0.09,0.07,0.06,0.09,0.05,0.12
